participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
septian,S1,R1,idle,51442,0.6062,0.0461,0.523,5.8933,0.1833,-1.2188
septian,S1,R1,idle,51452,0.6051,0.0462,0.5241,5.8209,0.1924,-1.2902
septian,S1,R1,idle,51462,0.604,0.0463,0.5253,5.7486,0.2082,-1.3531
septian,S1,R1,idle,51472,0.6029,0.0464,0.5265,5.679,0.2304,-1.4027
septian,S1,R1,idle,51482,0.6018,0.0466,0.5276,5.6125,0.2568,-1.4393
septian,S1,R1,idle,51492,0.6008,0.0467,0.5288,5.5511,0.2844,-1.4645
septian,S1,R1,idle,51502,0.5997,0.0468,0.53,5.4932,0.3132,-1.4814
septian,S1,R1,idle,51512,0.5986,0.0469,0.5311,5.4413,0.3445,-1.4953
septian,S1,R1,idle,51522,0.5976,0.047,0.5323,5.3953,0.3761,-1.5091
septian,S1,R1,idle,51532,0.5966,0.0471,0.5334,5.3565,0.408,-1.5231
septian,S1,R1,idle,51542,0.5955,0.0473,0.5346,5.3262,0.4399,-1.5339
septian,S1,R1,idle,51552,0.5945,0.0474,0.5357,5.3051,0.4702,-1.5393
septian,S1,R1,idle,51562,0.5935,0.0475,0.5369,5.295,0.4988,-1.5361
septian,S1,R1,idle,51572,0.5924,0.0476,0.538,5.2957,0.5248,-1.5238
septian,S1,R1,idle,51582,0.5914,0.0477,0.5392,5.3036,0.5495,-1.5037
septian,S1,R1,idle,51592,0.5904,0.0479,0.5403,5.3166,0.5763,-1.4692
septian,S1,R1,idle,51602,0.5894,0.048,0.5414,5.3334,0.6079,-1.4252
septian,S1,R1,idle,51612,0.5885,0.048,0.5426,5.3555,0.6424,-1.3774
septian,S1,R1,idle,51622,0.5875,0.0481,0.5437,5.3815,0.6783,-1.3419
septian,S1,R1,idle,51632,0.5866,0.0482,0.5447,5.4135,0.7121,-1.3298
septian,S1,R1,idle,51642,0.5856,0.0483,0.5458,5.4507,0.7435,-1.3426
septian,S1,R1,idle,51652,0.5847,0.0484,0.5469,5.4919,0.7702,-1.3763
septian,S1,R1,idle,51662,0.5837,0.0485,0.548,5.5375,0.7939,-1.4183
septian,S1,R1,idle,51672,0.5828,0.0485,0.549,5.587,0.8138,-1.4577
septian,S1,R1,idle,51682,0.5818,0.0486,0.5501,5.6386,0.83,-1.4842
septian,S1,R1,idle,51692,0.5809,0.0487,0.5512,5.6929,0.8428,-1.4908
septian,S1,R1,idle,51702,0.5799,0.0488,0.5522,5.7487,0.8512,-1.4779
septian,S1,R1,idle,51712,0.5789,0.0488,0.5533,5.8022,0.8547,-1.4466
septian,S1,R1,idle,51722,0.578,0.0489,0.5543,5.8514,0.8585,-1.3976
septian,S1,R1,idle,51732,0.577,0.0489,0.5553,5.8934,0.866,-1.3335
septian,S1,R1,idle,51742,0.576,0.049,0.5563,5.9255,0.879,-1.2577
septian,S1,R1,idle,51752,0.5751,0.049,0.5573,5.9463,0.8995,-1.1812
septian,S1,R1,idle,51762,0.5741,0.049,0.5583,5.9531,0.9275,-1.1089
septian,S1,R1,idle,51772,0.5732,0.049,0.5593,5.9429,0.9615,-1.0381
septian,S1,R1,idle,51782,0.5723,0.049,0.5603,5.9201,0.9962,-0.968
septian,S1,R1,idle,51792,0.5714,0.0491,0.5614,5.8875,1.0249,-0.8929
septian,S1,R1,idle,51802,0.5705,0.0492,0.5624,5.8496,1.0465,-0.8038
septian,S1,R1,idle,51812,0.5697,0.0492,0.5634,5.812,1.061,-0.6987
septian,S1,R1,idle,51822,0.5688,0.0493,0.5644,5.7754,1.068,-0.574
septian,S1,R1,idle,51832,0.5679,0.0494,0.5654,5.7443,1.0689,-0.4311
septian,S1,R1,idle,51842,0.567,0.0495,0.5664,5.7199,1.0673,-0.2767
septian,S1,R1,idle,51852,0.5661,0.0495,0.5674,5.7011,1.0663,-0.1261
septian,S1,R1,idle,51862,0.5652,0.0496,0.5684,5.688,1.0662,0.0076
septian,S1,R1,idle,51872,0.5643,0.0496,0.5693,5.6798,1.0686,0.1178
septian,S1,R1,idle,51882,0.5635,0.0497,0.5703,5.6775,1.0742,0.199
septian,S1,R1,idle,51892,0.5626,0.0498,0.5712,5.6807,1.0829,0.2546
