participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
septian,S1,R1,lift,48172,0.8933,0.0235,-0.108,-28.8588,200.9885,13.6568
septian,S1,R1,lift,48182,0.8952,0.0234,-0.105,-30.3897,207.4484,17.0856
septian,S1,R1,lift,48192,0.8982,0.0233,-0.1017,-31.8055,210.3825,20.2375
septian,S1,R1,lift,48202,0.9018,0.0236,-0.0982,-33.1856,209.6148,22.3746
septian,S1,R1,lift,48212,0.9052,0.024,-0.095,-34.3701,205.9567,24.677
septian,S1,R1,lift,48222,0.9077,0.0243,-0.0921,-35.008,200.4071,27.8947
septian,S1,R1,lift,48232,0.9102,0.0247,-0.0895,-35.3421,194.4511,31.2077
septian,S1,R1,lift,48242,0.9126,0.025,-0.0868,-35.0342,189.0336,34.6839
septian,S1,R1,lift,48252,0.9153,0.0252,-0.0838,-33.9342,184.5178,38.3148
septian,S1,R1,lift,48262,0.9184,0.0253,-0.0807,-32.5372,180.5529,41.6835
septian,S1,R1,lift,48272,0.922,0.0252,-0.0776,-31.0304,176.0983,44.7039
septian,S1,R1,lift,48282,0.9249,0.0249,-0.0746,-29.3356,170.3276,47.0583
septian,S1,R1,lift,48292,0.9273,0.0247,-0.0718,-27.4106,163.5365,48.0329
septian,S1,R1,lift,48302,0.9295,0.0246,-0.069,-25.2061,156.9552,47.8777
septian,S1,R1,lift,48312,0.9317,0.0246,-0.066,-22.6659,151.4212,47.4938
septian,S1,R1,lift,48322,0.9339,0.0247,-0.0631,-19.8367,147.3522,47.4893
septian,S1,R1,lift,48332,0.9361,0.0246,-0.0601,-16.7201,144.4427,48.2793
septian,S1,R1,lift,48342,0.9382,0.0243,-0.0572,-13.3132,141.9693,49.5505
septian,S1,R1,lift,48352,0.9401,0.0238,-0.0542,-9.6829,139.409,50.7353
septian,S1,R1,lift,48362,0.9422,0.023,-0.0512,-5.975,136.5468,51.1462
septian,S1,R1,lift,48372,0.9443,0.0222,-0.0482,-2.3723,133.2215,50.5666
septian,S1,R1,lift,48382,0.9463,0.0215,-0.0454,0.8258,129.666,49.2644
septian,S1,R1,lift,48392,0.9481,0.0208,-0.0427,3.4985,126.5029,47.8599
septian,S1,R1,lift,48402,0.95,0.0199,-0.0399,5.8132,124.0731,46.9083
septian,S1,R1,lift,48412,0.952,0.0188,-0.0371,7.7124,122.042,46.0377
septian,S1,R1,lift,48422,0.9541,0.0177,-0.0342,8.8949,119.8447,44.6775
septian,S1,R1,lift,48432,0.9564,0.0168,-0.0314,9.3358,117.1849,42.6173
septian,S1,R1,lift,48442,0.9586,0.0161,-0.0286,9.3249,113.9843,40.0195
septian,S1,R1,lift,48452,0.9608,0.0154,-0.0259,9.195,110.1459,37.2556
septian,S1,R1,lift,48462,0.9629,0.0147,-0.0232,9.1371,105.4502,34.4107
septian,S1,R1,lift,48472,0.9648,0.0138,-0.0207,9.1502,99.5861,31.1135
septian,S1,R1,lift,48482,0.9662,0.0131,-0.0183,9.1048,92.5737,26.8254
septian,S1,R1,lift,48492,0.9675,0.0126,-0.016,8.9792,85.0721,21.5815
septian,S1,R1,lift,48502,0.9686,0.0123,-0.0137,8.876,77.8132,16.5036
septian,S1,R1,lift,48512,0.9696,0.0119,-0.0115,8.8497,71.4323,12.5196
septian,S1,R1,lift,48522,0.9706,0.0115,-0.0092,8.8792,66.2056,9.6067
septian,S1,R1,lift,48532,0.9716,0.011,-0.0068,8.968,61.8086,7.449
septian,S1,R1,lift,48542,0.9728,0.0104,-0.0043,9.1077,57.418,5.6089
septian,S1,R1,lift,48552,0.9737,0.0098,-0.0019,9.2321,52.3189,3.4909
septian,S1,R1,lift,48562,0.9744,0.0092,0.0004,9.3294,46.436,0.8181
septian,S1,R1,lift,48572,0.9751,0.0086,0.0026,9.4195,40.0223,-2.106
septian,S1,R1,lift,48582,0.9755,0.0082,0.0046,9.4743,33.581,-5.0831
septian,S1,R1,lift,48592,0.9758,0.0079,0.0066,9.5048,27.7635,-7.6732
septian,S1,R1,lift,48872,0.9993,0.0075,0.069,22.6933,-140.53,-32.5598
dafa,S1,R1,lift,49144,0.4887,0.0065,-0.0566,4.9933,4.9464,6.7194
dafa,S1,R1,lift,49154,0.4927,0.0062,-0.0564,5.1085,5.4412,5.132
dafa,S1,R1,lift,49164,0.4971,0.0057,-0.056,5.1982,5.8497,2.6416
dafa,S1,R1,lift,49174,0.5018,0.0055,-0.0556,5.1643,5.5263,-1.273
dafa,S1,R1,lift,49206,0.5071,0.0066,-0.0553,4.8742,2.6938,-6.9388
dafa,S1,R1,lift,49208,0.5123,0.0077,-0.0551,4.5909,-0.2205,-12.9661
dafa,S1,R1,lift,49211,0.5176,0.0088,-0.0547,4.4899,-3.7675,-18.2996
dafa,S1,R1,lift,49214,0.5229,0.0099,-0.0544,4.3941,-7.3275,-23.2947
dafa,S1,R1,lift,49224,0.5282,0.0109,-0.054,4.4929,-11.5429,-28.0415
dafa,S1,R1,lift,49234,0.5333,0.012,-0.0536,4.7791,-16.6178,-33.1579
dafa,S1,R1,lift,49244,0.5382,0.0134,-0.0533,5.2505,-22.5595,-38.825
dafa,S1,R1,lift,49254,0.5428,0.0151,-0.0531,5.9646,-29.0006,-44.3477
dafa,S1,R1,lift,49264,0.5469,0.0167,-0.0528,7.0299,-34.9542,-47.7276
dafa,S1,R1,lift,49274,0.5506,0.0181,-0.0524,8.5112,-39.3287,-48.2614
dafa,S1,R1,lift,49284,0.5544,0.0194,-0.0519,10.4012,-41.9535,-47.6285
dafa,S1,R1,lift,49294,0.5587,0.0208,-0.0512,12.6884,-43.687,-46.3291
dafa,S1,R1,lift,49304,0.5633,0.0218,-0.0503,15.4699,-45.9071,-44.2776
dafa,S1,R1,lift,49314,0.5677,0.0226,-0.0494,18.6312,-49.7237,-42.1533
