participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dzaki,S1,R1,wave,92989,0.3517,-0.1162,-0.0663,-244.2475,23.401,-102.2139
dzaki,S1,R1,wave,92999,0.3518,-0.1162,-0.0665,-244.8974,28.7985,-117.0776
dzaki,S1,R1,wave,93009,0.352,-0.1157,-0.0666,-245.4319,33.781,-131.9101
dzaki,S1,R1,wave,93019,0.3521,-0.1145,-0.0667,-245.8778,38.1052,-145.3463
dzaki,S1,R1,wave,93029,0.3523,-0.1128,-0.0668,-246.2544,41.526,-156.3502
dzaki,S1,R1,wave,93039,0.3526,-0.1105,-0.0669,-246.5759,44.0178,-164.7943
dzaki,S1,R1,wave,93049,0.3528,-0.1077,-0.0671,-246.8532,45.7702,-170.871
dzaki,S1,R1,wave,93059,0.3529,-0.1043,-0.0673,-247.0943,47.1684,-174.2659
dzaki,S1,R1,wave,93069,0.3531,-0.1006,-0.0675,-247.3057,48.642,-175.2152
dzaki,S1,R1,wave,93079,0.3534,-0.0963,-0.0676,-247.4922,50.2589,-174.7889
dzaki,S1,R1,wave,93089,0.3538,-0.0913,-0.0677,-247.6578,51.644,-172.791
dzaki,S1,R1,wave,93099,0.3543,-0.086,-0.0678,-247.1318,52.4838,-168.5276
dzaki,S1,R1,wave,93109,0.3548,-0.0805,-0.0679,-244.7631,52.6165,-161.423
dzaki,S1,R1,wave,93119,0.3553,-0.0747,-0.068,-240.1221,52.0012,-150.7843
dzaki,S1,R1,wave,93129,0.3557,-0.0689,-0.0682,-232.142,50.7192,-134.553
dzaki,S1,R1,wave,93139,0.356,-0.0632,-0.0684,-219.2036,49.0179,-110.1163
dzaki,S1,R1,wave,93149,0.3562,-0.0579,-0.0686,-199.757,47.2801,-76.7904
dzaki,S1,R1,wave,93159,0.3562,-0.053,-0.0689,-173.2067,46.022,-37.5421
dzaki,S1,R1,wave,93169,0.3562,-0.0486,-0.0692,-141.5527,45.6559,0.9031
dzaki,S1,R1,wave,93179,0.3562,-0.0444,-0.0695,-109.2021,46.2556,32.1344
dzaki,S1,R1,wave,93189,0.3562,-0.0402,-0.0697,-80.1534,47.7527,54.2548
dzaki,S1,R1,wave,93199,0.3564,-0.036,-0.0698,-55.3907,49.9862,71.8048
dzaki,S1,R1,wave,93209,0.3568,-0.0322,-0.0698,-34.4697,52.5879,88.1634
dzaki,S1,R1,wave,93219,0.3572,-0.0285,-0.0699,-17.4625,55.1061,102.799
dzaki,S1,R1,wave,93229,0.3576,-0.0249,-0.0699,-3.4336,57.4231,116.5389
dzaki,S1,R1,wave,93239,0.358,-0.0215,-0.0701,8.8374,59.7656,129.9189
dzaki,S1,R1,wave,93249,0.3584,-0.0183,-0.0702,19.8441,62.3957,142.5775
dzaki,S1,R1,wave,93259,0.3588,-0.0156,-0.0704,29.8744,65.5922,154.6393
dzaki,S1,R1,wave,93269,0.3594,-0.0133,-0.0706,38.8476,69.5301,165.6946
dzaki,S1,R1,wave,93279,0.3599,-0.0114,-0.0707,46.4042,74.3286,174.401
dzaki,S1,R1,wave,93289,0.3607,-0.0099,-0.0708,52.5528,80.145,180.2165
dzaki,S1,R1,wave,93299,0.3616,-0.0085,-0.0708,57.4237,86.7996,183.3626
dzaki,S1,R1,wave,93309,0.3627,-0.0075,-0.0707,61.202,93.5338,184.5712
dzaki,S1,R1,wave,93319,0.364,-0.0068,-0.0707,63.8146,99.3024,184.3224
dzaki,S1,R1,wave,93329,0.3654,-0.0062,-0.0706,64.9682,103.3992,182.6105
dzaki,S1,R1,wave,93339,0.3668,-0.0058,-0.0707,64.8377,105.6643,179.7513
dzaki,S1,R1,wave,93349,0.3681,-0.0054,-0.0707,63.914,106.6938,175.813
dzaki,S1,R1,wave,93359,0.3694,-0.0052,-0.0708,62.7509,107.397,170.7243
dzaki,S1,R1,wave,93369,0.3707,-0.0052,-0.0709,61.3916,108.3229,164.5795
dzaki,S1,R1,wave,93379,0.372,-0.0052,-0.0709,59.6169,109.6233,157.4227
dzaki,S1,R1,wave,93389,0.3734,-0.0052,-0.0709,57.4092,111.3052,149.1227
dzaki,S1,R1,wave,93399,0.3751,-0.0053,-0.0709,54.9034,113.0573,139.033
dzaki,S1,R1,wave,93409,0.3769,-0.0054,-0.0707,52.2493,114.0342,127.2419
dzaki,S1,R1,wave,93419,0.3788,-0.0055,-0.0706,49.3455,113.7867,113.8993
dzaki,S1,R1,wave,93429,0.3807,-0.0054,-0.0705,46.1014,112.4844,99.7381
dzaki,S1,R1,wave,93439,0.3825,-0.0052,-0.0704,42.8083,110.3198,86.7358
dzaki,S1,R1,wave,93449,0.3842,-0.005,-0.0703,39.7025,107.4576,76.3715
dzaki,S1,R1,wave,93459,0.3859,-0.005,-0.0702,36.8424,104.1464,68.6722
dzaki,S1,R1,wave,93469,0.3875,-0.005,-0.0702,34.2383,100.7436,62.7197
dzaki,S1,R1,wave,93479,0.3891,-0.0052,-0.0701,31.8696,97.4489,57.5658
dzaki,S1,R1,wave,93489,0.3907,-0.0054,-0.07,29.6387,94.2197,52.7757
dzaki,S1,R1,wave,93499,0.3923,-0.0056,-0.0698,27.4687,90.9357,48.0617
dzaki,S1,R1,wave,93509,0.3939,-0.0058,-0.0697,25.2481,87.5544,43.4427
dzaki,S1,R1,wave,93519,0.3955,-0.0059,-0.0695,23.0076,84.2974,39.0708
dzaki,S1,R1,wave,93529,0.3971,-0.0059,-0.0693,20.8925,81.2605,35.2439
dzaki,S1,R1,wave,93539,0.3987,-0.0059,-0.0692,19.0007,78.4622,31.816
dzaki,S1,R1,wave,93549,0.4003,-0.006,-0.069,17.397,75.841,28.8558
dzaki,S1,R1,wave,93559,0.4018,-0.006,-0.0687,16.0674,73.4117,26.1759
dzaki,S1,R1,wave,93569,0.4034,-0.006,-0.0685,14.9673,71.2281,23.855
dzaki,S1,R1,wave,93579,0.405,-0.0061,-0.0682,14.0503,69.1768,21.7939
dzaki,S1,R1,wave,93589,0.4067,-0.0062,-0.0679,13.1989,67.0874,19.6847
dzaki,S1,R1,wave,93599,0.4084,-0.0063,-0.0676,12.4019,64.7063,17.5168
dzaki,S1,R1,wave,93609,0.4101,-0.0063,-0.0673,11.7158,61.8594,15.425
dzaki,S1,R1,wave,93619,0.4118,-0.0063,-0.067,11.1593,58.4509,13.6532
gilang,S1,R1,wave,63292,0.1582,0.0829,0.1749,-161.881,7.3877,26.3196
gilang,S1,R1,wave,63302,0.1582,0.0809,0.1723,-171.683,7.2834,26.5558
gilang,S1,R1,wave,63312,0.1582,0.0791,0.1698,-181.2043,7.2848,26.351
gilang,S1,R1,wave,63322,0.1583,0.0776,0.1674,-190.9174,7.3786,25.6664
